RegistroANS;Ano;Trimestre;ValorDespesas
"327689";2025;"2T";"-3803380.11"
"327689";2025;"2T";"64065.61"
"327689";2025;"2T";"5744076.73"
"328308";2025;"2T";"536490.56"
"328308";2025;"2T";"5382503"
"328308";2025;"2T";"6496565.26"
"328308";2025;"2T";"8889.47"
"328308";2025;"2T";"2229410.89"
"328308";2025;"2T";"51371.26"
"328308";2025;"2T";"616"
"328308";2025;"2T";"2949.4"
"328308";2025;"2T";"65975.8"
"328308";2025;"2T";"466380.96"
"328308";2025;"2T";"37646.07"
"328308";2025;"2T";"14610.5"
"328308";2025;"2T";"603948"
"328308";2025;"2T";"-152.99"
"328308";2025;"2T";"-152.99"
"328308";2025;"2T";"42.69"
"328308";2025;"2T";"34.1"
"328308";2025;"2T";"36.75"
"328308";2025;"2T";"6191426.95"
"328308";2025;"2T";"6191426.95"
"328308";2025;"2T";"110438.69"
"328308";2025;"2T";"2204271.31"
"328308";2025;"2T";"-680"
"328308";2025;"2T";"2811497.83"
"328308";2025;"2T";"5211.49"
"328308";2025;"2T";"1036953.34"
"328308";2025;"2T";"23734.29"
"328308";2025;"2T";"333702.45"
"328308";2025;"2T";"333702.45"
"328308";2025;"2T";"7518.53"
"328308";2025;"2T";"67717.97"
"328308";2025;"2T";"236114.79"
"328308";2025;"2T";"22351.16"
"328308";2025;"2T";"66758.88"
"328308";2025;"2T";"66758.88"
"328308";2025;"2T";"32725.26"
"328308";2025;"2T";"4067.37"
"328308";2025;"2T";"29966.25"
"328308";2025;"2T";"104570.81"
"328308";2025;"2T";"104570.81"
"328308";2025;"2T";"104570.81"
"328308";2025;"2T";"104570.81"
"328308";2025;"2T";"0"
"328308";2025;"2T";"0"
"328308";2025;"2T";"0"
"328308";2025;"2T";"2691.55"
"328308";2025;"2T";"2620.77"
"328308";2025;"2T";"70.78"
"328308";2025;"2T";"101879.26"
"328308";2025;"2T";"97003.94"
"328308";2025;"2T";"4875.32"
"329339";2025;"2T";"116948.12"
"329886";2025;"2T";"291934.61"
"329886";2025;"2T";"291934.61"
"329886";2025;"2T";"291217.41"
"329886";2025;"2T";"492958.13"
"329886";2025;"2T";"717.2"
"329886";2025;"2T";"717.2"
"329886";2025;"2T";"25515.84"
"330116";2025;"2T";"205477.12"
"330116";2025;"2T";"19946.82"
"330116";2025;"2T";"185530.3"
"330116";2025;"2T";"4521240.44"
"330116";2025;"2T";"2498971.04"
"330116";2025;"2T";"2309407.42"
"330116";2025;"2T";"189563.62"
"330116";2025;"2T";"0"
"330566";2025;"2T";"2381.83"
"330566";2025;"2T";"2381.83"
"331317";2025;"2T";"33256631.39"
"331317";2025;"2T";"32819626.54"
"331317";2025;"2T";"437004.85"
"331317";2025;"2T";"351184.41"
"331317";2025;"2T";"0"
"331317";2025;"2T";"351184.41"
"331317";2025;"2T";"5420492.18"
"331317";2025;"2T";"27801.37"
"331317";2025;"2T";"787550.46"
"331317";2025;"2T";"384819.62"
"331317";2025;"2T";"384819.62"
"331651";2025;"2T";"39744795.74"
"331651";2025;"2T";"40190408.36"
"331651";2025;"2T";"7064239.5"
"331651";2025;"2T";"7064239.5"
"331651";2025;"2T";"281610.56"
"331651";2025;"2T";"1744670.16"
"331651";2025;"2T";"116977.88"
"331651";2025;"2T";"2209.19"
"331651";2025;"2T";"5736606.84"
"331651";2025;"2T";"78019.03"
"331651";2025;"2T";"601242.8"
"331651";2025;"2T";"53063.86"
"331651";2025;"2T";"596.68"
"331651";2025;"2T";"1952618.92"
"331651";2025;"2T";"3465208.43"
"331651";2025;"2T";"467037.19"
"331651";2025;"2T";"6176928.06"
"331651";2025;"2T";"1008196.36"
"331651";2025;"2T";"132210.19"
"331651";2025;"2T";"1812577.23"
"331651";2025;"2T";"1130614.54"
"331651";2025;"2T";"1130614.54"
"331651";2025;"2T";"63382.61"
"331651";2025;"2T";"161710.77"
"331651";2025;"2T";"3799.18"
"331651";2025;"2T";"231172.45"
"331651";2025;"2T";"47034.68"
"331651";2025;"2T";"208997.37"
"331651";2025;"2T";"7865.91"
"331651";2025;"2T";"485828.73"
"331651";2025;"2T";"16740648.25"
"331651";2025;"2T";"16740648.25"
"331988";2025;"2T";"364021.75"
"331988";2025;"2T";"2091679.93"
"331988";2025;"2T";"0"
"331988";2025;"2T";"2091679.93"
"331988";2025;"2T";"147981142.57"
"331988";2025;"2T";"42374052.62"
"331988";2025;"2T";"41895726.19"
"331988";2025;"2T";"478326.43"
"331988";2025;"2T";"3014929.15"
"331988";2025;"2T";"261374.02"
"333239";2025;"2T";"0"
"333808";2025;"2T";"28263780.19"
"333808";2025;"2T";"28199588.17"
"333808";2025;"2T";"16426277.67"
"333808";2025;"2T";"16426277.67"
"333808";2025;"2T";"26393.01"
"333808";2025;"2T";"1750858.41"
"333808";2025;"2T";"4262123.31"
"333808";2025;"2T";"29065.27"
"333808";2025;"2T";"11351304.36"
"333808";2025;"2T";"11760478.02"
"333808";2025;"2T";"11760478.02"
"333808";2025;"2T";"12632.29"
"333808";2025;"2T";"1105868.03"
"333808";2025;"2T";"3157159.57"
"333808";2025;"2T";"27584.7"
"333808";2025;"2T";"7457233.43"
"333808";2025;"2T";"12832.48"
"333808";2025;"2T";"12832.48"
"333808";2025;"2T";"28002.85"
"333808";2025;"2T";"64192.02"
"333808";2025;"2T";"64192.02"
"333808";2025;"2T";"64192.02"
"334154";2025;"2T";"15559362.44"
"334154";2025;"2T";"54540.38"
"334154";2025;"2T";"468466.6"
"334154";2025;"2T";"170676.01"
"334154";2025;"2T";"4170864.85"
"334154";2025;"2T";"176740.78"
"334154";2025;"2T";"2316245.44"
"334154";2025;"2T";"354958.73"
"334154";2025;"2T";"8779055.97"
"334154";2025;"2T";"128.1"
"334154";2025;"2T";"1329456.39"
"334154";2025;"2T";"1811394.58"
"334154";2025;"2T";"56994.06"
"334154";2025;"2T";"56994.06"
"334154";2025;"2T";"1049.03"
"334154";2025;"2T";"39193.98"
"334154";2025;"2T";"16751.05"
"334154";2025;"2T";"44614.33"
"334154";2025;"2T";"44614.33"
"334154";2025;"2T";"1630.33"
"334154";2025;"2T";"60404.46"
"334154";2025;"2T";"-314200.85"
"334154";2025;"2T";"-314200.85"
"334154";2025;"2T";"-314200.85"
"334154";2025;"2T";"-314200.85"
"334154";2025;"2T";"-292835.81"
"334154";2025;"2T";"-292835.81"
"334154";2025;"2T";"-21365.04"
"334154";2025;"2T";"-32521.29"
"334154";2025;"2T";"11156.25"
"335592";2025;"2T";"5159993.37"
"335592";2025;"2T";"0"
"335592";2025;"2T";"819446.02"
"335592";2025;"2T";"4340547.35"
"335592";2025;"2T";"46538773.7"
"335592";2025;"2T";"96258721.4"
"335592";2025;"2T";"94673419.88"
"335592";2025;"2T";"1585301.52"
"335592";2025;"2T";"14595320.87"
"335690";2025;"2T";"35662043.36"
"335690";2025;"2T";"35662043.36"
"335690";2025;"2T";"1311017.54"
"335690";2025;"2T";"1312269.73"
"335690";2025;"2T";"34351025.82"
"335690";2025;"2T";"34351025.82"
"336106";2025;"2T";"32764.29"
"336858";2025;"2T";"45085886.25"
"336858";2025;"2T";"44692594.74"
"336858";2025;"2T";"18032796.55"
"336858";2025;"2T";"18032796.55"
"336858";2025;"2T";"520573.14"
"336858";2025;"2T";"709553"
"336858";2025;"2T";"731195.19"
"336858";2025;"2T";"3090713.81"
"336858";2025;"2T";"1999376.37"
"336858";2025;"2T";"3157370.55"
"336858";2025;"2T";"812.72"
"336858";2025;"2T";"2910281.52"
"336858";2025;"2T";"3005.14"
"336858";2025;"2T";"8439187"
"337374";2025;"2T";"866312.97"
"337374";2025;"2T";"866312.97"
"337871";2025;"2T";"1157252.86"
"337871";2025;"2T";"0"
"337871";2025;"2T";"708655.7"
"337871";2025;"2T";"448597.16"
"337871";2025;"2T";"8933081.33"
"337871";2025;"2T";"18277692.15"
"337871";2025;"2T";"18028242.73"
"337871";2025;"2T";"249449.42"
"337871";2025;"2T";"80915.21"
"338346";2025;"2T";"0"
"338346";2025;"2T";"0"
"338346";2025;"2T";"0"
"338346";2025;"2T";"0"
"338346";2025;"2T";"0"
"339679";2025;"2T";"3240599961.22"
"339679";2025;"2T";"3304737499.72"
"339679";2025;"2T";"1346345889.62"
"339679";2025;"2T";"1346345889.62"
"339679";2025;"2T";"1616483.6"
"339954";2025;"2T";"4779953.18"
"339954";2025;"2T";"197516.15"
"339954";2025;"2T";"4582437.03"
"339954";2025;"2T";"48122555.13"
"339954";2025;"2T";"52765223.19"
"339954";2025;"2T";"50547885.88"
"339954";2025;"2T";"2217337.31"
"339954";2025;"2T";"5873788.74"
"339954";2025;"2T";"430500.46"
"339954";2025;"2T";"1033198.39"
"339954";2025;"2T";"1033198.39"
"340251";2025;"2T";"406046.02"
"340251";2025;"2T";"78090.25"
"340251";2025;"2T";"327955.77"
"340251";2025;"2T";"4685581.81"
"340782";2025;"2T";"372255298.5"
"340782";2025;"2T";"372221213.79"
"340782";2025;"2T";"126024915.28"
"340782";2025;"2T";"126024915.28"
"340782";2025;"2T";"2897716.08"
"340782";2025;"2T";"57426928.91"
"340782";2025;"2T";"1644375.43"
"342033";2025;"2T";"375217829.23"
"342033";2025;"2T";"372411994.92"
"342084";2025;"2T";"1807012.14"
"342084";2025;"2T";"450520.56"
"342084";2025;"2T";"1812050.03"
"342084";2025;"2T";"451776.6"
"342084";2025;"2T";"3036035.67"
"342084";2025;"2T";"756938.19"
"342157";2025;"2T";"0"
"342157";2025;"2T";"0"
"342157";2025;"2T";"0"
"342157";2025;"2T";"0"
"342157";2025;"2T";"0"
"342203";2025;"2T";"36858.16"
"342203";2025;"2T";"36858.16"
"342203";2025;"2T";"36858.16"
"342203";2025;"2T";"47937.58"
"342386";2025;"2T";"0"
"342386";2025;"2T";"0"
"342386";2025;"2T";"0"
"342386";2025;"2T";"0"
"342386";2025;"2T";"0"
"342556";2025;"2T";"217550.54"
"342556";2025;"2T";"217550.54"
"342556";2025;"2T";"217550.54"
"342556";2025;"2T";"456715.07"
"342556";2025;"2T";"25032.56"
"342556";2025;"2T";"9037.07"
"342807";2025;"2T";"5358590.37"
"342807";2025;"2T";"5358590.37"
"342807";2025;"2T";"5358590.37"
"342807";2025;"2T";"5503948.21"
"342807";2025;"2T";"0"
"342807";2025;"2T";"0"
"342807";2025;"2T";"0"
"342807";2025;"2T";"0"
"342807";2025;"2T";"0"
"345709";2025;"2T";"1467166.33"
"345709";2025;"2T";"14000"
"345741";2025;"2T";"54173.67"
"345741";2025;"2T";"54173.67"
"343889";2025;"2T";"21318.5"
"343889";2025;"2T";"2131094.9"
"343889";2025;"2T";"1415748.17"
"343889";2025;"2T";"3243913.74"
"343889";2025;"2T";"213141304.35"
"343889";2025;"2T";"8592.08"
"343889";2025;"2T";"35442.94"
"343889";2025;"2T";"22271.59"
"343889";2025;"2T";"87622.36"
"343889";2025;"2T";"5523250.64"
"343889";2025;"2T";"0"
"343889";2025;"2T";"0"
"343889";2025;"2T";"0"
"343889";2025;"2T";"0"
"343889";2025;"2T";"0"
"343889";2025;"2T";"0"
"343889";2025;"2T";"0"
"343889";2025;"2T";"196026777"
"343889";2025;"2T";"196026777"
"343889";2025;"2T";"10416.8"
"343889";2025;"2T";"159.72"
"343889";2025;"2T";"8992.87"
"343889";2025;"2T";"23390.5"
"343889";2025;"2T";"771230.66"
"343889";2025;"2T";"49192407.63"
"343889";2025;"2T";"2075638.11"
"343889";2025;"2T";"55189095.88"
"343889";2025;"2T";"372580.46"
"343889";2025;"2T";"94785113.18"
"343889";2025;"2T";"53.24"
"343889";2025;"2T";"53.24"
"343889";2025;"2T";"3234.34"
"343889";2025;"2T";"1830.94"
"343889";2025;"2T";"354905.19"
"343889";2025;"2T";"67568.57"
"343889";2025;"2T";"291984.67"
"343889";2025;"2T";"36049501.41"
"343889";2025;"2T";"424144180.01"
"343889";2025;"2T";"424144180.01"
"343889";2025;"2T";"2135557.82"
"343889";2025;"2T";"100593441.88"
"343889";2025;"2T";"3917780.75"
"343889";2025;"2T";"90604013.27"
"343889";2025;"2T";"1543852.87"
"343889";2025;"2T";"230786030.35"
"343889";2025;"2T";"622.04"
"343889";2025;"2T";"185253.91"
"343889";2025;"2T";"294167.07"
"343889";2025;"2T";"1073723.77"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"322890";2025;"2T";"0"
"323268";2025;"2T";"2584257.11"
"323268";2025;"2T";"256.06"
"323268";2025;"2T";"910062.57"
"323268";2025;"2T";"910062.57"
"323268";2025;"2T";"153866.17"
"323268";2025;"2T";"356366.88"
"323268";2025;"2T";"326869.87"
"323268";2025;"2T";"72959.65"
"323268";2025;"2T";"279804.69"
"323268";2025;"2T";"279804.69"
"323268";2025;"2T";"339719.77"
"323268";2025;"2T";"237390.89"
"323268";2025;"2T";"237390.89"
"323268";2025;"2T";"237390.89"
"323268";2025;"2T";"237390.89"
"323268";2025;"2T";"237390.89"
"323268";2025;"2T";"204127.7"
"323268";2025;"2T";"33263.19"
"323268";2025;"2T";"918908.06"
"323926";2025;"2T";"0"
"323926";2025;"2T";"0"
"323926";2025;"2T";"0"
"323926";2025;"2T";"0"
"323926";2025;"2T";"0"
"324159";2025;"2T";"35078427.44"
"324159";2025;"2T";"34945901.46"
"324159";2025;"2T";"11350274.47"
"324159";2025;"2T";"11350274.47"
"324299";2025;"2T";"468336.69"
"324299";2025;"2T";"468336.69"
"324299";2025;"2T";"468336.69"
"324299";2025;"2T";"468336.69"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"-62367.91"
"324299";2025;"2T";"-62367.91"
"324299";2025;"2T";"-62367.91"
"324299";2025;"2T";"-62367.91"
"324299";2025;"2T";"-62367.91"
"324299";2025;"2T";"-69122.21"
"324299";2025;"2T";"6754.3"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324299";2025;"2T";"0"
"324477";2025;"2T";"19943.13"
"324477";2025;"2T";"947617.23"
"324477";2025;"2T";"0"
"324477";2025;"2T";"947617.23"
"324477";2025;"2T";"40522487.04"
"324477";2025;"2T";"30113421.09"
"324477";2025;"2T";"29653765.1"
"324477";2025;"2T";"459655.99"
"324477";2025;"2T";"16508.43"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"-158513"
"325236";2025;"2T";"-158513"
"325236";2025;"2T";"-158513"
"325236";2025;"2T";"-158513"
"325236";2025;"2T";"-158513"
"325236";2025;"2T";"-297397.5"
"325236";2025;"2T";"138884.5"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325236";2025;"2T";"0"
"325571";2025;"2T";"502540169.29"
"325571";2025;"2T";"505869442.03"
"325571";2025;"2T";"216128893.18"
"325571";2025;"2T";"216128893.18"
"325571";2025;"2T";"3683057.47"
"325571";2025;"2T";"20752541"
"325571";2025;"2T";"4317.38"
"325571";2025;"2T";"15163615.61"
"325571";2025;"2T";"109505.67"
"325571";2025;"2T";"54186741.67"
"325571";2025;"2T";"4473671.44"
"325571";2025;"2T";"19724199.82"
"325571";2025;"2T";"142478.9"
"325571";2025;"2T";"22923296.6"
"325571";2025;"2T";"206896.43"
"325571";2025;"2T";"44259213.88"
"325571";2025;"2T";"1254454.94"
"325571";2025;"2T";"18048494.69"
"325571";2025;"2T";"165466.29"
"325571";2025;"2T";"252699.74"
"325571";2025;"2T";"27214316.59"
"326305";2025;"2T";"792.4"
"326305";2025;"2T";"194842.84"
"326305";2025;"2T";"2601247.55"
"326305";2025;"2T";"70"
"326305";2025;"2T";"23198578.9"
"326305";2025;"2T";"23198578.9"
"326305";2025;"2T";"22730036.32"
"326305";2025;"2T";"5346.83"
"326305";2025;"2T";"2389.67"
"326305";2025;"2T";"1112081.6"
"326305";2025;"2T";"2173267.4"
"326305";2025;"2T";"0"
"326305";2025;"2T";"460953087.36"
"326305";2025;"2T";"458922172.77"
"326305";2025;"2T";"137304867.07"
"326305";2025;"2T";"303657846.83"
"326305";2025;"2T";"17959458.87"
"326305";2025;"2T";"2030914.59"
"326305";2025;"2T";"2030914.59"
"326305";2025;"2T";"190174511.03"
"326305";2025;"2T";"190174511.03"
"326305";2025;"2T";"190808749.16"
"326305";2025;"2T";"190808749.16"
"326305";2025;"2T";"190808749.16"
"326305";2025;"2T";"189886744.6"
"326305";2025;"2T";"922004.56"
"326305";2025;"2T";"-634238.13"
"326305";2025;"2T";"-634238.13"
"326305";2025;"2T";"-634238.13"
"326305";2025;"2T";"-634238.13"
"326305";2025;"2T";"182156305.16"
"326305";2025;"2T";"354783369.94"
"326755";2025;"2T";"0"
"326755";2025;"2T";"0"
"326755";2025;"2T";"0"
"326755";2025;"2T";"0"
"326755";2025;"2T";"0"
"327352";2025;"2T";"80"
"327352";2025;"2T";"80"
"327352";2025;"2T";"4205746.78"
"327352";2025;"2T";"4205746.78"
"327352";2025;"2T";"63179.18"
"327352";2025;"2T";"534784.11"
"327352";2025;"2T";"281859.02"
"327352";2025;"2T";"493359.85"
"327352";2025;"2T";"31255.35"
"327352";2025;"2T";"2828611.55"
"327352";2025;"2T";"3984780.63"
"327352";2025;"2T";"3984780.63"
"327352";2025;"2T";"94252.48"
"327352";2025;"2T";"314738.45"
"327352";2025;"2T";"12272.4"
"327352";2025;"2T";"1203070.39"
"327352";2025;"2T";"12560.62"
"327352";2025;"2T";"2347886.29"
"327352";2025;"2T";"-89730.43"
"327352";2025;"2T";"-89730.43"
"327352";2025;"2T";"126.53"
"327352";2025;"2T";"-927.22"
"327352";2025;"2T";"-14876.49"
"327352";2025;"2T";"-74053.25"
"327352";2025;"2T";"204393.16"
"327352";2025;"2T";"204393.16"
"327352";2025;"2T";"204393.16"
"327352";2025;"2T";"204393.16"
"327352";2025;"2T";"204393.16"
"327352";2025;"2T";"204393.16"
"327557";2025;"2T";"1006963.37"
"327557";2025;"2T";"951625.54"
"327557";2025;"2T";"951625.54"
"327557";2025;"2T";"1001297.03"
"327557";2025;"2T";"55337.83"
"327557";2025;"2T";"55337.83"
"327557";2025;"2T";"57999.83"
"327557";2025;"2T";"7783.58"
"327557";2025;"2T";"0"
"327557";2025;"2T";"7783.58"
"327557";2025;"2T";"879264"
"327557";2025;"2T";"13513011.3"
"329339";2025;"2T";"1631851.02"
"329339";2025;"2T";"88486.91"
"329339";2025;"2T";"1543364.11"
"329339";2025;"2T";"10915156.57"
"329339";2025;"2T";"9060949.36"
"329339";2025;"2T";"8306856.51"
"329339";2025;"2T";"754092.85"
"329339";2025;"2T";"42898.72"
"329339";2025;"2T";"42898.72"
"329339";2025;"2T";"834857.78"
"329886";2025;"2T";"321970.93"
"329886";2025;"2T";"112240.63"
"329886";2025;"2T";"209730.3"
"329886";2025;"2T";"3887459.75"
"329886";2025;"2T";"6677164.44"
"329886";2025;"2T";"6514998.8"
"329886";2025;"2T";"162165.64"
"329886";2025;"2T";"206619.69"
"331317";2025;"2T";"155878676.5"
"331317";2025;"2T";"155560610.11"
"331317";2025;"2T";"106815662.98"
"331317";2025;"2T";"106066033.94"
"331317";2025;"2T";"114284429.39"
"331317";2025;"2T";"27061.91"
"331317";2025;"2T";"1036451.44"
"331317";2025;"2T";"23115658.18"
"331651";2025;"2T";"714695.32"
"331651";2025;"2T";"6543225.17"
"331651";2025;"2T";"402495.22"
"331651";2025;"2T";"1253.18"
"331651";2025;"2T";"8500081.73"
"331651";2025;"2T";"6230321.29"
"331651";2025;"2T";"619243.77"
"331651";2025;"2T";"8283478.96"
"331651";2025;"2T";"14927950.2"
"331651";2025;"2T";"14927950.2"
"331651";2025;"2T";"568569.96"
"331651";2025;"2T";"4519672.85"
"331651";2025;"2T";"534508.98"
"331651";2025;"2T";"7709.53"
"331651";2025;"2T";"11135683.08"
"331651";2025;"2T";"3136354.96"
"331651";2025;"2T";"1059037.81"
"331651";2025;"2T";"326955.87"
"331651";2025;"2T";"326955.87"
"331651";2025;"2T";"285380.6"
"331651";2025;"2T";"40551.76"
"331651";2025;"2T";"1023.51"
"331651";2025;"2T";"-445612.62"
"331651";2025;"2T";"-445612.62"
"331651";2025;"2T";"-445612.62"
"331651";2025;"2T";"-445612.62"
"331651";2025;"2T";"-445612.62"
"331651";2025;"2T";"-469099.92"
"331651";2025;"2T";"23487.3"
"331988";2025;"2T";"261374.02"
"331988";2025;"2T";"364021.75"
"331988";2025;"2T";"364021.75"
"408093";2025;"2T";"22948.65"
"408093";2025;"2T";"22948.65"
"408093";2025;"2T";"22948.65"
"408093";2025;"2T";"31483.31"
"409286";2025;"2T";"85698.04"
"409286";2025;"2T";"71031.25"
"409286";2025;"2T";"0"
"409286";2025;"2T";"14666.79"
"409286";2025;"2T";"20507.82"
"409286";2025;"2T";"142572.83"
"409286";2025;"2T";"135078.06"
"409286";2025;"2T";"7494.77"
"410110";2025;"2T";"686627.78"
"410110";2025;"2T";"686627.78"
"410110";2025;"2T";"686627.78"
"410110";2025;"2T";"1276962.11"
"410624";2025;"2T";"4560664.05"
"410624";2025;"2T";"4714189.26"
"410624";2025;"2T";"4557281.3"
"410624";2025;"2T";"4557281.3"
"410624";2025;"2T";"4920722.62"
"410624";2025;"2T";"5112.85"
"410624";2025;"2T";"268101.6"
"410624";2025;"2T";"156907.96"
"410624";2025;"2T";"156907.96"
"410624";2025;"2T";"381462.31"
"410624";2025;"2T";"-153525.21"
"410624";2025;"2T";"-153525.21"
"410624";2025;"2T";"-153525.21"
"410624";2025;"2T";"-153525.21"
"410624";2025;"2T";"-153525.21"
"410624";2025;"2T";"-163207.96"
"410624";2025;"2T";"9682.75"
"412252";2025;"2T";"209844.61"
"412252";2025;"2T";"209844.61"
"412252";2025;"2T";"209844.61"
"412252";2025;"2T";"209844.61"
"412252";2025;"2T";"183340.56"
"412252";2025;"2T";"26504.05"
"413160";2025;"2T";"1064.39"
"413160";2025;"2T";"1064.39"
"413372";2025;"2T";"1530"
"413372";2025;"2T";"43846.17"
"413372";2025;"2T";"405"
"413372";2025;"2T";"13449"
"413372";2025;"2T";"255460.61"
"413372";2025;"2T";"255460.61"
"413372";2025;"2T";"157229.71"
"413372";2025;"2T";"12817.78"
"413372";2025;"2T";"9945.77"
"413372";2025;"2T";"584.5"
"413372";2025;"2T";"74882.85"
"413372";2025;"2T";"120251.75"
"413372";2025;"2T";"120251.75"
"413372";2025;"2T";"120251.75"
"413372";2025;"2T";"120251.75"
"413372";2025;"2T";"120251.75"
"413372";2025;"2T";"120251.75"
"413721";2025;"2T";"15386735.25"
"413721";2025;"2T";"15171479.88"
"413721";2025;"2T";"15000009.52"
"413721";2025;"2T";"15000009.52"
"413721";2025;"2T";"2853905.85"
"413721";2025;"2T";"9795562.45"
"413721";2025;"2T";"2350541.22"
"413721";2025;"2T";"171470.36"
"413721";2025;"2T";"171470.36"
"413721";2025;"2T";"171470.36"
"413721";2025;"2T";"215255.37"
"413721";2025;"2T";"215255.37"
"413721";2025;"2T";"215255.37"
"413721";2025;"2T";"215255.37"
"413721";2025;"2T";"215255.37"
"413721";2025;"2T";"196697.56"
"413721";2025;"2T";"18557.81"
"414310";2025;"2T";"56105407.02"
"414310";2025;"2T";"56282836.62"
"414310";2025;"2T";"40758660.35"
"414310";2025;"2T";"40122953.32"
